fecha,resolucion,despacho,expediente,enlace
2023-03-31,28-2023,"Tribunal Contencioso Administrativo, Sección I",20-000910-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1153482
2023-04-14,30-2023,"Tribunal Contencioso Administrativo, Sección I",20-004280-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1153483
2023-04-19,31-2023,"Tribunal Contencioso Administrativo, Sección VIII",18-001772-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1153586
2023-05-16,34-2023,"Tribunal Contencioso Administrativo, Sección VI",19-007401-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1163216
2023-05-24,748-2023,Sala Primera,18-001056-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1158594
2023-05-31,793-2023,Sala Primera,18-009450-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1167132
2023-06-14,23-2023,"Tribunal Contencioso Administrativo, Sección II",21-001211-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1163120
2023-07-05,1094-2023,Sala Primera,16-000933-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1170684
2023-07-07,63-2023,"Tribunal Contencioso Administrativo, Sección IV",20-004468-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1185191
2023-09-05,2969-2023,Tribunal Contencioso Administrativo,18-006575-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1187446
2023-09-14,162-2023,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,15-010992-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1224062
2023-09-29,3954-2023,Tribunal Contencioso Administrativo,19-008155-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1188159
2023-10-06,4147-2023,Tribunal Contencioso Administrativo,20-003713-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1195672
2023-10-23,4635-2023,Tribunal Contencioso Administrativo,21-000346-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1195990
2023-10-27,4778-2023,Tribunal Contencioso Administrativo,19-008195-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1196106
2023-11-01,5092-2023,Tribunal Contencioso Administrativo,20-000422-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1196268
2023-11-02,1876-2023,Sala Primera,16-011225-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1198523
2023-12-15,6487-2023,Tribunal Contencioso Administrativo,15-001501-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1205770
2024-01-31,604-2024,Tribunal Contencioso Administrativo,20-000383-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1214263
2024-02-08,763-2024,"Tribunal Contencioso Administrativo, Sección III",20-005558-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1214448
2024-02-10,802-2024,Tribunal Contencioso Administrativo,22-001684-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1214485
2024-02-14,879-2024,Tribunal Contencioso Administrativo,21-003738-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1214592
2024-02-22,1091-2024,Tribunal Contencioso Administrativo,18-006872-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223032
2024-03-19,1688-2024,Tribunal Contencioso Administrativo,16-004055-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1223380
2024-04-11,2388-2024,Tribunal Contencioso Administrativo,22-003503-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1256573
2024-04-23,2685-2024,Tribunal Contencioso Administrativo,19-003440-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232905
2024-04-24,2709-2024,Tribunal Contencioso Administrativo,20-004586-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1232616
2024-05-16,3181-2024,Tribunal Contencioso Administrativo,20-000101-1629-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1233148
2024-06-13,618-2024,Sala Primera,14-002846-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1240896
2024-06-25,4046-2024,Tribunal Contencioso Administrativo,20-002735-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245023
2024-06-26,4054-2024,"Tribunal Contencioso Administrativo, Sección III",19-004284-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245030
2024-06-27,4138-2024,"Tribunal Contencioso Administrativo, Sección IV",23-001044-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245091
2024-07-01,4230-2024,Tribunal Contencioso Administrativo,19-001258-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245153
2024-07-18,4645-2024,Tribunal Contencioso Administrativo,20-001810-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1245468
2024-08-21,5374-2024,Tribunal Contencioso Administrativo,23-002960-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1256965
2024-09-27,1281-2024,Sala Primera,19-002076-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1253290
2024-10-31,7697-2024,Tribunal Contencioso Administrativo,22-002112-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1269046
2024-11-08,8060-2024,Tribunal Contencioso Administrativo,21-008229-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1266138
2024-12-04,9076-2024,Tribunal Contencioso Administrativo,17-005333-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1266284
2024-12-05,1742-2024,Sala Primera,23-001044-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1266691
2024-12-05,9135-2024,Tribunal Contencioso Administrativo,20-002708-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1266296
2024-12-05,174-2024,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,22-001860-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1271243
2024-12-12,1766-2024,Sala Primera,15-002627-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1267722
2024-12-12,1803-2024,Sala Primera,19-003053-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1267756
2024-12-17,9595-2024,Tribunal Contencioso Administrativo,21-005096-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1270637
2024-12-19,9679-2024,Tribunal Contencioso Administrativo,19-005875-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1270709
2025-01-27,491-2025,Tribunal Contencioso Administrativo,22-004136-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277771
2025-01-31,691-2025,Tribunal Contencioso Administrativo,21-000255-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1277949
2025-03-10,2306-2025,Tribunal Contencioso Administrativo,21-002237-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1286954
2025-03-17,2659-2025,Tribunal Contencioso Administrativo,12-004742-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1287139
2025-03-20,2807-2025,Tribunal Contencioso Administrativo,22-000807-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1287254
2025-03-24,2867-2025,Tribunal Contencioso Administrativo,20-004366-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1287304
2025-04-28,3977-2025,Tribunal Contencioso Administrativo,20-003962-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1299432
2025-04-28,3989-2025,Tribunal Contencioso Administrativo,22-003309-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1299450
2025-05-07,4308-2025,Tribunal Contencioso Administrativo,22-004933-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1296156
2025-05-20,4719-2025,Tribunal Contencioso Administrativo,23-002303-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1296387
2025-06-09,5587-2025,Tribunal Contencioso Administrativo,21-004147-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1308434
2025-06-26,1023-2025,Sala Primera,20-003963-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1309432
2025-08-12,8151-2025,Tribunal Contencioso Administrativo,22-003994-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1332022
2025-09-29,9472-2025,Tribunal Contencioso Administrativo,24-000730-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1337280
2025-10-14,1494-2025,Sala Primera,19-005260-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1341611
2025-10-16,9927-2025,Tribunal Contencioso Administrativo,22-002384-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1342913
2025-11-25,10913-2025,Tribunal Contencioso Administrativo,23-000372-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1352952
2025-11-28,10994-2025,Tribunal Contencioso Administrativo,23-001088-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1353025
2026-01-08,125-2026,Tribunal Contencioso Administrativo,23-000615-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1362957
2026-01-13,237-2026,Tribunal Contencioso Administrativo,19-005547-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1363066
2026-01-26,518-2026,Tribunal Contencioso Administrativo,20-000852-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1363357
2026-03-06,1478-2026,Tribunal Contencioso Administrativo,24-005640-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387010
2026-04-09,65-2026,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,19-004438-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1388533
2026-04-28,2602-2026,Tribunal Contencioso Administrativo,22-002070-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387438
2026-05-29,3501-2026,Tribunal Contencioso Administrativo,23-006474-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1402232
2026-05-29,92-2026,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,22-003309-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1403395
2026-06-16,3933-2026,Tribunal Contencioso Administrativo,22-006535-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1402572
2026-06-30,4342-2026,Tribunal Contencioso Administrativo,22-003857-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1410547
2009-05-14,Sesión 51-2009,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-432-55
2009-05-26,Sesión 56-2009,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-1165-67
2009-06-09,Sesión 60-2009,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-1169-91
2010-05-24,Informe en la acción 10-006789-0007-CO,Procuraduría General de la República · Informe a la Sala Constitucional,,https://sinalevi.go.cr/ResultadosAsuntos/Informacion?param1=4033&param2=1&param3=1
2013-12-16,Sesión 52-2013,Corte Plena · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-2762-24
2014-09-11,Sesión 81-2014,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-2893-54
2014-10-16,Sesión 91-2014,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-2912-89
2014-11-27,Sesión 103-2014,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-2927-49
2015-02-05,Sesión 10-2015,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-2955-55
2016-01-26,Sesión 7-2016,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-3107-43
2021-09-09,Sesión 79-2021,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-5477-58
2022-06-07,Sesión 48-2022,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-5746-52
2022-08-11,Sesión 68-2022,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-5802-30
2026-06-24,Sesión 54-2026,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-9035-13
2024,Revista Judicial N.° 138 (2024),Corte Suprema de Justicia — Escuela Judicial · doctrina,,https://escuelajudicialpj.poder-judicial.go.cr/images/DocsRevista/revistajudicial_138_2024.pdf
2024,Tutela del acceso a la justicia en la resolución de conflictos de competencia entre la jurisdicción agraria y contencioso administrativa: Soluciones desde la Teoría del Derecho Público y conforme a un enfoque de Derechos Humanos,"Rudín Arguedas, Diego Alejandro; Vives Blen, Javier Antonio · doctrina",,https://hdl.handle.net/10669/99883
