fecha,resolucion,despacho,expediente,enlace
2026-04-17,2365-2026,Tribunal Contencioso Administrativo,21-002294-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387360
2026-04-29,2684-2026,Tribunal Contencioso Administrativo,19-004295-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1387463
2026-06-04,711-2026,Sala Primera,17-004901-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1402661
2026-06-16,3937-2026,Tribunal Contencioso Administrativo,22-006145-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1402574
2026-06-22,4150-2026,Tribunal Contencioso Administrativo,21-003510-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1410420
2026-06-22,4155-2026,Tribunal Contencioso Administrativo,23-007638-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1410422
2008-06-09,C-196-2008,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=15213&param2=1&param3=1
2010-05-24,Informe en la acción 10-006789-0007-CO,Procuraduría General de la República · Informe a la Sala Constitucional,,https://sinalevi.go.cr/ResultadosAsuntos/Informacion?param1=4033&param2=1&param3=1
2011-12-05,C-299-2011,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=16924&param2=1&param3=1
2012-09-24,OJ-064-2012,Procuraduría General de la República · Opinión jurídica,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=17286&param2=1&param3=1
2013-12-16,Sesión 52-2013,Corte Plena · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-2762-24
2014-01-17,OJ-004-2014,Procuraduría General de la República · Opinión jurídica,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=18930&param2=1&param3=1
2014-01-23,OJ-009-2014,Procuraduría General de la República · Opinión jurídica,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=17936&param2=1&param3=1
2014-06-24,Sesión 57-2014,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-2849-40
2015-06-23,C-162-2015,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=18876&param2=1&param3=1
2015-10-08,Sesión 90-2015,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-3074-46
2015-11-12,Sesión 100-2015,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-3083-4
2016-01-26,Sesión 7-2016,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-3107-43
2019-11-21,Sesión 102-2019,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-3901-26
2021-03-01,C-060-2021,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=22610&param2=1&param3=1
2021-09-09,Sesión 79-2021,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-5477-58
2022-06-07,Sesión 48-2022,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-5746-52
2022-08-11,Sesión 68-2022,Consejo Superior del Poder Judicial · Acta,,https://nexuspj.poder-judicial.go.cr/document/act-1-0003-5802-30
2024-07-22,C-152-2024,Procuraduría General de la República · Dictamen,,https://sinalevi.go.cr/ResultadosPronunciamiento/Informacion?param1=24563&param2=1&param3=1
,Revista El Foro N.° 12,Colegio de Abogados y Abogadas de Costa Rica · doctrina,,https://abogados.or.cr/El-Foro-12.pdf
2021,El régimen jurídico de la lesividad en el nuevo proceso contencioso administrativo. A propósito de la materia administrativa sancionatoria y la materia tributaria,"Garita Navarro, José Roberto · doctrina",,https://hdl.handle.net/10669/84467
2021,Apuntes sobre el tratamiento jurídico del silencio en el derecho administrativo y en el derecho tributario,"Rodríguez Vargas, Luis Felipe; Segura Sánchez, Luis Alejandro · doctrina",,https://hdl.handle.net/10669/85232
2022,El restablecimiento de la legalidad urbanística en Costa Rica: Un análisis teórico y pragmático de la utilización de la demolición en sede administrativa municipal,"Mejías Rodríguez, Carlos José · doctrina",,https://hdl.handle.net/10669/88169
2024,Revista Judicial N.° 138 (2024),Corte Suprema de Justicia — Escuela Judicial · doctrina,,https://escuelajudicialpj.poder-judicial.go.cr/images/DocsRevista/revistajudicial_138_2024.pdf
